"";"plot_ID";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Kraft";"C_layer";"H_dm";"C_h_dm";"D_mm";"DBH_h_cm";"plot_inventory_status";"inv_year";"inv";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"DBH_cm";"dist_m";"X_tree";"Y_tree";"e_ID";"e_type";"e_form";"stand";"CCS_r_m";"inter_stat";"area_m2";"plot_A_ha"
"1";50001;10;-9;0;789;311;61;6;"gki";2;1;214;167;323;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";32,3;7,89;0,139430387337556;-7,88876791185334;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"2";50001;11;-9;0;1275;313;61;6;"gki";2;1;236;144;430;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";43;12,75;-11,685496000057;5,1001650201393;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"3";50001;12;-9;0;1366;341;61;6;"gki";2;1;233;137;366;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,6;13,66;13,5316401681043;-1,86823830411058;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"4";50001;1;-9;0;409;157;61;6;"gki";2;1;-9;-9;443;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";44,3;4,09;-0,325353540357613;4,07703876284942;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"5";50001;13;-9;0;655;341;61;6;"gki";2;1;-9;-9;317;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,7;6,55;6,48845117870302;-0,895824369833406;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"6";50001;14;-9;0;994;352;61;6;"gki";3;1;-9;-9;301;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";30,1;9,94;1,40302951575315;9,84048312726187;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"7";50001;15;-9;0;1110;391;61;6;"gki";2;1;225;144;248;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";24,8;11,1;11,0087880851646;1,42006510271129;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"8";50001;17;-9;0;875;20;61;6;"gki";3;1;208;160;263;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";26,3;8,75;7,98827094386674;3,57071804086718;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"9";50001;18;-9;0;587;20;61;6;"gki";2;1;-9;-9;365;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,5;5,87;5,35898862177117;2,39544170284461;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"10";50001;19;-9;0;822;41;61;6;"ela";2;1;243;141;369;130;0;2012;"HBI";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";36,9;8,22;-1,30387833757471;-8,11592886124585;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"11";50001;20;-9;0;1084;64;61;6;"gki";2;1;-9;-9;364;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,4;10,84;9,97308225405321;4,24773237785632;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"12";50001;21;-9;0;1735;66;61;6;"gki";2;1;-9;-9;395;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";39,5;17,35;-0,460662522315824;-17,3438833610162;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"13";50001;22;-9;0;1469;80;61;6;"gki";2;1;-9;-9;359;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";35,9;14,69;-14,6002243261344;-1,62158861199561;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"14";50001;23;-9;0;803;89;61;6;"gki";2;1;-9;-9;424;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";42,4;8,03;6,906357328674;4,0967216708816;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"15";50001;24;-9;0;1582;95;61;6;"gki";2;1;-9;-9;315;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,5;15,82;10,8092003271254;11,551345734938;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"16";50001;25;-9;0;1383;142;35;5;"gfi";3;1;163;35;375;130;0;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";37,5;13,83;-8,12920494912523;-11,1886070131683;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"17";50001;26;-9;0;1658;156;61;6;"gki";2;1;-9;-9;335;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";33,5;16,58;-14,6199889799491;7,81999502724699;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"18";50001;2;-9;0;1457;165;61;6;"gki";2;1;-9;-9;315;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,5;14,57;14,5379063615849;-0,966529162410038;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"19";50001;3;-9;0;1018;188;61;6;"gki";2;1;-9;-9;328;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";32,8;10,18;-4,84083095054275;8,95537579938817;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"20";50001;4;-9;0;610;212;61;6;"gki";2;1;-9;-9;384;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";38,4;6,1;-6,08991727216031;-0,350581828170759;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"21";50001;5;-9;0;1674;218;61;6;"gki";2;1;-9;-9;362;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,2;16,74;-15,7778605874942;-5,59345289437546;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"22";50001;6;-9;0;1138;238;61;6;"gki";3;1;-9;-9;273;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";27,3;11,38;-7,84851416799144;8,2404626905798;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"23";50001;7;-9;0;1552;243;61;6;"gki";2;1;-9;-9;364;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,4;15,52;-13,8129450942494;-7,07622412189233;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"24";50001;8;-9;0;1242;272;61;6;"gki";2;1;-9;-9;368;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";36,8;12,42;12,0269931753593;-3,09965081256929;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"25";50001;9;-9;0;1611;274;61;6;"gki";2;1;-9;-9;343;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";34,3;16,11;-10,1478727616947;-12,5121052749909;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"26";50002;26;-9;0;435;145;86;6;"gki";2;1;-9;-9;309;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";30,9;4,35;2,03469145489633;3,84480567563198;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"27";50002;27;-9;0;1109;146;86;6;"gki";2;1;-9;-9;322;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";32,2;11,09;11,0508431299205;0,931110153467099;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"28";50002;28;-9;0;672;171;86;6;"gki";2;1;-9;-9;274;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";27,4;6,72;6,56269063258076;1,44550740608159;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"29";50002;29;-9;0;1035;190;86;6;"gki";2;1;-9;-9;291;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";29,1;10,35;10,3272225343442;0,686275983940212;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"30";50002;30;-9;0;1667;210;86;6;"gki";2;1;-9;-9;339;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";33,9;16,67;7,79686770077379;-14,7342374779501;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"31";50002;31;-9;0;845;225;86;6;"gki";2;1;-9;-9;327;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";32,7;8,45;-7,85930171913824;3,10384865732057;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"32";50002;32;-9;0;1708;232;86;6;"gki";2;1;-9;-9;305;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";30,5;17,08;-7,854694432805;15,1667457078723;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"33";50002;33;-9;0;801;249;86;6;"gki";2;1;-9;-9;261;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";26,1;8,01;-5,82457717948363;-5,49858169715051;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"34";50002;12;-9;0;1557;398;86;6;"gki";2;1;-9;-9;389;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";38,9;15,57;12,9504721957575;-8,64350449221328;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"35";50002;1;-9;0;190;252;86;6;"gki";2;1;239;131;310;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31;1,9;1,18372320090694;1,48620300889032;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"36";50002;2;-9;0;1567;265;86;6;"gki";2;1;-9;-9;311;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,1;15,67;14,0091393652131;7,02089127148669;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"37";50002;3;-9;0;484;287;86;6;"gki";2;1;-9;-9;289;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";28,9;4,84;-4,34603418884332;-2,13016122145836;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"38";50002;4;-9;0;1125;297;86;6;"gki";2;1;198;144;289;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";28,9;11,25;11,1697768690348;-1,34111323010943;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"39";50002;5;-9;0;1350;303;86;6;"gki";2;1;-9;-9;317;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,7;13,5;13,3195388153928;2,19997403285693;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"40";50002;6;-9;0;900;312;86;6;"gki";2;1;-9;-9;239;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";23,9;9;-7,48612328203984;-4,99579405160992;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"41";50002;7;-9;0;440;337;86;6;"gki";2;1;-9;-9;314;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";31,4;4,4;-3,30443146550288;-2,9052939076442;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"42";50002;8;-9;0;679;339;86;6;"gki";2;1;217;133;244;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";24,4;6,79;-1,95466750537262;6,50256679653815;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"43";50002;9;-9;0;1045;342;86;6;"gki";2;1;-9;-9;266;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";26,6;10,45;4,39045967940076;-9,48295121803103;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"44";50002;10;-9;0;1429;362;86;6;"gki";2;1;-9;-9;349;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";34,9;14,29;-9,38866324447916;-10,772980204278;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"45";50002;11;-9;0;1007;391;86;6;"gki";3;1;-9;-9;251;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";25,1;10,07;9,98725189347814;1,28829329588312;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"46";50002;13;-9;0;1246;4;86;6;"gki";2;1;226;128;350;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";35;12,46;-9,42975909153679;-8,14439951596061;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"47";50002;14;-9;0;846;32;86;6;"gki";2;1;-9;-9;330;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";33;8,46;4,6650697233047;7,05752962988508;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"48";50002;15;-9;0;341;34;86;6;"gki";2;1;-9;-9;256;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";25,6;3,41;1,80417195966928;-2,8936246370155;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"49";50002;16;-9;0;960;41;86;6;"gki";2;1;-9;-9;289;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";28,9;9,6;-1,52277762052521;-9,47845706422873;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"50";50002;17;-9;0;1374;45;86;6;"gki";2;1;-9;-9;301;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";30,1;13,74;11,6914144270988;7,21792412635561;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"51";50002;18;-9;0;1126;69;86;6;"gki";3;1;-9;-9;284;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";28,4;11,26;-1,29247700319869;11,1855756756728;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"52";50002;19;-9;0;1155;87;86;6;"gki";2;1;-9;-9;357;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";35,7;11,55;-9,491996013086;6,58061636076435;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"53";50002;20;-9;0;1580;96;86;6;"gki";2;1;-9;-9;328;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";32,8;15,8;15,5406863778627;-2,85080109879913;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"54";50002;21;-9;0;1639;110;86;6;"gki";2;1;177;116;405;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";40,5;16,39;-0,725137493814313;-16,3739511302271;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"55";50002;22;-9;0;703;116;86;6;"gki";2;1;-9;-9;254;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";25,4;7,03;1,66372959535093;-6,83029310012048;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"56";50002;23;-9;0;1559;123;86;6;"gki";2;1;-9;-9;379;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";37,9;15,59;-7,16989541985073;-13,843435255326;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"57";50002;24;-9;0;1251;127;86;6;"gki";3;1;-9;-9;294;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";29,4;12,51;12,1676021412025;2,90681236639102;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"58";50002;25;-9;0;926;13;86;6;"gki";2;1;-9;-9;336;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";33,6;9,26;3,89074676101469;8,40295719622882;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"59";50002;34;-9;0;1561;250;86;6;"gki";2;1;-9;-9;309;130;0;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";30,9;15,61;-15,1499423850476;3,76182744550289;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"60";50003;37;-9;0;691;215;21;6;"dgl";2;1;-9;-9;134;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";13,4;6,91;6,77349724772441;1,36668761429592;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"61";50003;1;-9;0;123;229;21;6;"vbe";3;1;74;19;75;130;0;2012;"HBI";16;121;"Vbe";"Vogelbeere";"Sorbus aucuparia";"Sorbus";"aucuparia";"080.028.002";"LB";64;30011;"VB";"WAHR";"Sorbus aucuparia";36;"bu";"aLh";"bu";"BU";"BU";"aLB";7,5;1,23;0,405853714770849;-1,16111272588268;NA;NA;NA;"A";5,64;NA;99,9328056736299;0,00999328056736299
"62";50003;2;-9;0;987;230;21;6;"dgl";1;1;-9;-9;154;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";15,4;9,87;-6,08055369400671;-7,77455894403672;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
