bund_nr,lfd_nr,zwiesel,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
140014,11,,gki,60,1,170,130,-9,-9,290,1015,2,1
140014,12,,gki,60,1,176,130,-9,-9,296,1055,2,1
140014,13,,gki,60,1,174,130,-9,-9,304,1225,2,1
140014,14,,gki,60,1,164,130,-9,-9,319,1074,2,1
140014,15,,gki,60,1,136,130,-9,-9,322,1022,2,1
140014,16,,gki,60,1,149,130,-9,-9,337,872,2,1
140014,17,,gki,60,1,249,130,171,95,319,690,1,1
140014,18,,gki,60,1,175,130,-9,-9,331,495,2,1
140014,19,,gki,60,1,89,130,-9,-9,337,417,3,1
140014,20,,gki,60,1,144,130,-9,-9,323,300,2,1
140014,21,,gki,60,1,84,130,-9,-9,364,277,4,1
140014,22,,gki,60,1,78,130,-9,-9,4,123,4,1
140014,23,,gki,60,1,71,130,-9,-9,396,295,4,1
140014,24,,gki,60,1,122,130,-9,-9,376,539,3,1
140014,25,,gki,60,1,126,130,-9,-9,364,880,2,1
140014,26,,gki,60,1,163,130,-9,-9,359,921,2,1
140014,27,,gki,60,1,178,130,-9,-9,359,1081,2,1
140014,28,,gki,60,1,232,130,-9,-9,364,1177,1,1
140014,29,,gki,60,1,132,130,-9,-9,379,1199,2,1
140014,30,,gki,60,1,176,140,-9,-9,384,917,2,1
140014,31,,gki,60,1,195,130,-9,-9,17,389,2,1
140014,32,,gki,60,1,200,130,-9,-9,396,767,2,1
140014,33,,gki,60,1,160,130,-9,-9,5,1022,2,1
140014,34,,gki,60,1,124,130,-9,-9,14,1048,3,1
140014,35,,gki,60,1,98,150,-9,-9,12,1182,3,1
140014,36,,gki,60,1,109,130,-9,-9,26,1159,3,1
140014,37,,gki,60,1,121,130,-9,-9,22,1103,3,1
140014,38,,gki,60,1,114,130,-9,-9,15,797,3,1
140014,39,,gki,60,1,144,130,-9,-9,29,870,2,1
140014,40,,gki,60,1,116,130,-9,-9,43,1044,2,1
140014,41,,gki,60,1,184,130,-9,-9,43,1255,2,1
140014,42,,gki,60,1,250,130,163,110,58,1207,2,1
140014,43,,gki,60,1,208,130,-9,-9,59,920,2,1
140014,44,,gki,60,1,185,130,-9,-9,54,834,2,1
140014,45,,gki,60,1,113,130,-9,-9,49,536,3,1
140014,46,,gki,60,1,160,130,-9,-9,52,351,2,1
140014,47,,gki,60,1,125,130,-9,-9,63,462,3,1
140014,48,,gki,60,1,114,130,-9,-9,82,488,3,1
140014,49,,gki,60,1,127,140,-9,-9,100,389,2,1
140014,50,,gki,60,1,140,130,-9,-9,70,962,3,1
140014,51,,gki,60,1,100,130,-9,-9,82,1194,3,1
140014,52,,gki,60,1,121,130,-9,-9,88,1040,3,1
140014,53,,gki,60,1,217,130,-9,-9,86,826,2,1
140014,54,,gki,60,1,145,130,-9,-9,95,930,3,1
140014,55,,gki,60,1,210,130,-9,-9,106,147,2,1
140014,56,,gki,60,1,142,130,-9,-9,147,212,2,1
140014,57,,gki,60,1,145,130,-9,-9,107,789,2,1
140014,58,,gki,60,1,135,130,-9,-9,103,1128,3,1
140014,59,,gki,60,1,106,140,-9,-9,109,1192,3,1
140014,60,,gki,60,1,151,130,-9,-9,120,1054,3,1
140014,61,,gki,60,1,120,130,-9,-9,126,878,3,1
140014,62,,gki,60,1,136,130,-9,-9,137,689,2,1
140014,63,,gki,60,1,234,130,-9,-9,166,460,2,1
140014,64,,gki,60,1,152,130,-9,-9,174,859,2,1
140014,65,,gki,60,1,154,130,-9,-9,159,966,2,1
140014,66,,gki,60,1,121,150,-9,-9,151,1032,3,1
140014,67,,gki,60,1,139,130,-9,-9,145,1121,2,1
140014,68,,gki,60,1,103,130,-9,-9,163,1079,3,1
140014,69,,gki,60,1,103,130,-9,-9,177,991,4,1
140014,70,,gki,60,1,156,130,-9,-9,175,1133,2,1
140014,71,,gki,60,1,142,130,-9,-9,170,1168,3,1
140014,72,,gki,60,1,118,130,-9,-9,195,1076,3,1
140014,73,,gki,60,1,123,130,-9,-9,187,959,3,1
140014,74,,gki,60,1,214,130,-9,-9,208,814,2,1
140014,75,,gki,60,1,113,130,-9,-9,225,892,3,1
140014,76,,gki,60,1,259,130,-9,-9,212,1244,1,1
140014,77,,gki,60,1,105,130,-9,-9,236,1001,4,1
140015,1,,gki,117,1,264,130,-9,-9,154,127,2,1
140015,2,,gki,117,1,279,130,191,133,155,679,2,1
140015,3,,gki,117,1,142,130,141,123,146,899,3,1
140015,4,,gki,117,1,260,130,-9,-9,145,1096,2,1
140015,5,,gki,117,1,215,130,-9,-9,191,1116,3,1
140015,6,,gki,117,1,192,150,159,127,183,839,3,1
140015,7,,gki,117,1,270,130,-9,-9,194,635,2,1
140015,8,,gki,117,1,217,130,-9,-9,228,423,3,1
140015,9,,gki,117,1,198,130,-9,-9,254,424,3,1
140015,10,,gki,117,1,245,140,185,118,217,1059,2,1
140015,11,,gki,117,1,366,130,207,134,231,1469,1,1
140015,12,,gki,117,1,318,130,199,117,252,1236,2,1
140015,13,,gki,117,1,341,130,-9,-9,276,1089,2,1
140015,14,,gki,117,1,314,130,-9,-9,276,1348,2,1
140015,15,,gki,20,5,75,130,76,32,298,496,4,1
140015,16,,gki,117,1,276,130,-9,-9,313,470,3,1
140015,17,,gki,40,5,160,130,-9,-9,333,1073,3,1
140015,18,,gki,40,1,102,130,-9,-9,318,1043,4,1
140015,19,,gki,117,1,285,130,-9,-9,358,840,3,1
140015,20,,gki,117,1,309,130,-9,-9,387,1736,2,1
140015,21,,gki,117,1,326,130,-9,-9,11,1053,2,1
140015,22,,gki,117,1,237,130,-9,-9,391,422,3,1
140015,23,,gki,117,1,251,130,-9,-9,15,496,3,1
140015,24,,gki,117,1,255,140,-9,-9,22,161,2,1
140015,25,,gki,117,1,241,130,-9,-9,34,898,2,1
140015,26,,gki,117,1,358,130,-9,-9,50,1087,2,1
140015,27,,gki,117,1,348,130,-9,-9,77,1605,2,1
140015,28,,gki,117,1,292,130,-9,-9,104,888,2,1
140015,29,,gki,117,1,184,130,-9,-9,101,509,3,1
140015,30,,gki,117,1,205,130,-9,-9,81,338,3,1
140016,1,,gki,96,1,493,130,261,178,203,508,2,1
140016,2,,tei,43,1,182,130,145,111,238,1242,-9,2
140016,3,,tei,96,1,287,130,190,103,246,925,3,1
140016,4,,gki,96,1,276,130,232,177,242,728,3,1
140016,5,,tei,43,1,106,130,-9,-9,254,833,-9,2
140016,6,,gki,96,1,216,130,-9,-9,264,996,3,1
140016,7,,gki,96,1,224,130,184,148,261,1057,3,1
140016,8,,rbu,96,1,350,130,209,38,270,1617,4,1
140016,9,,gki,96,1,285,130,261,192,284,1159,2,1
140016,10,,gki,96,1,205,130,-9,-9,298,298,4,1
140016,11,,gki,96,1,359,130,-9,-9,289,471,2,1
140016,12,,rbu,43,1,132,100,-9,-9,294,840,-9,2
140016,13,,tei,43,1,134,130,-9,-9,297,908,-9,2
140016,14,,rbu,43,1,210,130,191,114,299,845,4,1
140016,15,,gki,96,1,338,130,243,183,318,1613,2,1
140016,16,,gki,96,1,222,130,-9,-9,326,1040,3,1
140016,17,,gki,96,1,306,130,-9,-9,318,828,2,1
140016,18,,tei,43,1,152,130,-9,-9,327,767,-9,2
140016,19,,gki,96,1,427,130,229,142,346,413,2,1
140016,20,,tei,43,1,104,130,89,46,349,316,-9,2
140016,21,,gki,96,1,284,130,-9,-9,354,774,3,1
140016,22,,rbu,96,1,347,130,248,60,372,904,2,1
140016,23,,gki,96,1,273,130,-9,-9,375,1226,3,1
140016,24,,rbu,96,1,308,130,-9,-9,362,1533,3,1
140016,25,,gki,96,1,252,130,-9,-9,11,1133,3,1
140016,26,,tei,96,1,207,130,149,84,28,408,-9,2
140016,27,,gki,96,1,288,130,-9,-9,35,715,2,1
140016,28,,gki,96,1,303,130,-9,-9,45,858,2,1
140016,29,,sbi,43,1,118,130,101,84,48,1175,-9,2
140016,30,,rbu,43,1,207,130,-9,-9,62,1226,-9,2
140016,31,,tei,96,1,312,130,-9,-9,70,1696,2,1
140016,32,,gki,96,1,337,130,-9,-9,76,1216,2,1
140016,33,,gki,96,1,372,130,235,157,83,1503,2,1
140016,34,,rbu,43,1,142,130,129,84,95,1082,-9,2
140016,35,,gki,96,1,279,130,-9,-9,77,789,2,1
140016,36,,gki,96,1,343,130,-9,-9,99,757,2,1
140016,37,,rbu,43,1,117,130,-9,-9,118,677,-9,2
140016,38,,tei,96,1,325,130,221,89,109,468,2,1
140016,39,,gki,96,1,278,130,-9,-9,133,853,2,1
140016,40,,gki,96,1,318,130,-9,-9,109,1615,2,1
140016,41,,gki,96,1,405,130,-9,-9,133,1230,2,1
140016,42,,tei,96,1,242,130,-9,-9,140,1155,4,1
140016,43,,sbi,43,1,108,130,114,75,158,708,-9,2
140016,44,,gki,96,1,260,130,-9,-9,174,795,4,1
140016,46,,rbu,96,1,401,130,247,90,208,1209,2,1
140016,47,,tei,96,1,239,130,-9,-9,301,1244,4,1
140016,48,,gki,96,1,330,130,-9,-9,162,1774,2,1
140017,1,,rbu,40,5,141,130,152,71,66,466,4,1
140017,2,,gki,67,1,366,130,274,219,77,428,2,1
140017,3,,gfi,47,1,247,130,225,110,75,865,3,1
140017,4,,gki,67,1,337,130,275,206,81,1229,2,1
140017,5,,gki,67,1,513,130,308,229,75,1645,1,1
140017,6,,gfi,30,5,124,130,149,89,100,1157,4,1
140017,7,,gfi,47,1,271,130,262,108,96,972,3,1
140017,8,,gki,67,1,449,130,289,203,114,1185,2,1
140017,9,,gfi,47,1,358,130,274,134,124,1759,2,1
140017,10,,gki,67,1,346,130,-9,-9,146,1430,2,1
140017,11,,gfi,67,1,197,130,200,111,147,1220,3,1
140017,12,,gfi,67,1,308,130,262,129,157,1754,2,1
140017,13,,gki,67,1,521,130,-9,-9,183,1737,1,1
140017,14,,gfi,30,5,133,130,-9,-9,170,1107,4,1
140017,15,,gfi,67,1,295,130,-9,-9,156,861,2,1
140017,16,,gfi,30,5,116,150,-9,-9,133,667,4,1
140017,17,,gki,67,1,504,130,-9,-9,116,415,2,1
140017,18,,gki,67,1,381,130,-9,-9,218,206,2,1
140017,19,,gfi,67,1,392,130,-9,-9,190,919,2,1
140017,20,,gfi,47,1,217,130,-9,-9,183,1244,3,1
140017,21,,gki,67,1,285,130,236,191,201,1086,3,1
140017,22,,gki,67,1,570,130,303,217,200,1566,1,1
140017,23,,gki,67,1,334,130,-9,-9,203,1745,2,1
140017,24,,gki,67,1,429,130,-9,-9,230,1732,2,1
140017,25,,gki,67,1,475,130,297,198,260,1666,1,1
140017,26,,rbu,67,1,463,130,264,84,292,964,2,1
140017,27,,gki,67,1,342,130,-9,-9,311,1325,2,1
140017,28,,gki,67,1,322,130,-9,-9,314,840,3,1
140017,29,,gki,67,1,390,130,-9,-9,320,1661,2,1
140017,30,,gki,67,1,290,130,-9,-9,341,955,3,1
140017,31,,gfi,30,5,122,130,-9,-9,340,1251,4,1
140017,32,,gki,67,1,417,130,-9,-9,369,970,2,1
140017,33,,gki,67,1,285,130,-9,-9,363,1195,3,1
140017,34,,gki,67,1,363,130,-9,-9,1,1753,2,1
140017,35,,gfi,67,1,316,130,-9,-9,397,1407,2,1
140017,36,,gfi,30,5,134,130,-9,-9,394,1255,4,1
140017,37,,rbu,67,1,340,130,278,106,8,960,2,1
140017,38,,gfi,67,1,310,130,-9,-9,20,953,3,1
140017,39,,gki,67,1,385,130,-9,-9,34,1323,2,1
140017,40,,gfi,67,1,309,130,-9,-9,40,1631,3,1
140017,41,,gki,67,1,417,130,-9,-9,48,1710,2,1
140017,42,,gki,67,1,386,130,-9,-9,56,1334,2,1
140018,1,,gki,57,1,332,130,247,163,194,180,2,1
140018,2,,gfi,57,1,223,130,171,101,168,339,3,1
140018,3,,gki,57,1,206,130,178,139,159,462,3,1
140018,4,,gki,57,1,350,130,244,196,176,546,2,1
140018,5,,gki,57,1,345,130,-9,-9,186,658,2,1
140018,6,,gfi,57,1,347,130,228,78,162,1233,2,1
140018,7,,gki,57,1,309,130,-9,-9,192,1564,2,1
140018,8,,gfi,57,1,288,130,209,109,185,1212,3,1
140018,9,,gki,57,1,242,130,-9,-9,202,1236,3,1
140018,10,,gki,57,1,302,130,-9,-9,209,1486,2,1
140018,11,,gki,57,1,273,150,-9,-9,212,1001,2,1
140018,12,,gki,57,1,238,130,-9,-9,233,756,4,1
140018,13,,gfi,57,1,176,130,159,107,234,612,4,1
140018,14,,gfi,57,1,293,130,-9,-9,252,363,2,1
140018,15,,gfi,57,1,338,130,-9,-9,283,504,2,1
140018,16,,gfi,57,1,378,130,248,101,327,243,2,1
140018,17,,gki,57,1,363,130,-9,-9,268,857,2,1
140018,18,,gfi,20,5,119,130,71,18,246,1189,4,1
140018,19,,gki,57,1,359,130,-9,-9,260,1332,2,1
140018,20,,gki,57,1,308,130,-9,-9,304,1038,3,1
140018,21,,gki,57,1,280,130,244,184,313,1157,2,1
140018,22,,gki,57,1,361,130,-9,-9,332,1600,2,1
140018,23,,gki,57,1,304,130,-9,-9,326,1126,2,1
140018,24,,gki,57,1,191,130,-9,-9,339,985,4,1
140018,25,,gki,57,1,184,130,181,144,332,794,4,1
140018,26,,gki,57,1,314,130,-9,-9,350,1022,2,1
140018,27,,gfi,57,1,311,140,-9,-9,364,1702,2,1
140018,28,,gki,57,1,402,130,266,197,378,1582,2,1
140018,29,,gfi,57,1,339,130,-9,-9,374,908,2,1
140018,30,,gki,57,1,321,130,-9,-9,392,982,2,1
140018,31,,gki,57,1,361,130,-9,-9,3,1357,2,1
140018,32,,gki,57,1,348,130,-9,-9,25,1367,2,1
140018,33,,gki,57,1,370,130,-9,-9,38,1754,2,1
140018,34,,gfi,57,1,477,130,261,109,49,1274,1,1
140018,35,,gki,57,1,332,130,-9,-9,36,694,3,1
140018,36,,sbi,57,1,239,130,229,135,64,1127,3,1
140018,37,,gki,57,1,287,130,-9,-9,70,1231,3,1
140018,38,,gki,57,1,337,130,-9,-9,72,1708,2,1
140018,39,,gki,57,1,317,150,-9,-9,88,1275,2,1
140018,40,,gki,57,1,253,150,-9,-9,87,929,3,1
140018,41,,gki,57,1,254,130,-9,-9,91,652,3,1
140018,42,,gki,57,1,247,130,-9,-9,100,966,3,1
140018,43,,gki,57,1,343,130,-9,-9,122,1286,2,1
140018,44,,gki,57,1,349,150,-9,-9,121,1575,2,1
140018,45,,gki,57,1,366,130,-9,-9,133,1528,2,1
140018,46,,gki,57,1,324,130,-9,-9,135,1755,2,1
140018,47,,gfi,57,1,262,130,-9,-9,124,995,3,1
140019,1,,sbi,30,5,152,150,140,90,368,543,-9,2
140019,2,,sei,146,1,499,130,255,144,372,1350,2,1
140019,3,,sei,146,1,531,130,264,140,8,1119,2,1
140019,4,,sbi,30,5,118,130,117,73,43,490,-9,2
140019,5,,kir,30,5,148,130,129,84,69,809,-9,2
140019,6,,sei,146,1,503,130,-9,-9,56,1038,2,1
140019,7,,sei,146,1,404,130,219,145,60,1622,3,1
140019,8,,sei,146,1,580,130,258,172,89,1541,2,1
140019,9,,sei,146,1,629,130,270,150,102,1749,1,1
140019,10,,sei,146,1,548,130,-9,-9,95,980,2,1
140019,11,,sei,146,1,359,130,213,149,189,603,3,1
140019,12,,sei,146,1,618,130,-9,-9,183,1244,2,1
140019,13,,sei,146,1,561,130,-9,-9,184,1741,2,1
140019,14,,sei,146,1,419,130,-9,-9,212,1620,3,1
140019,15,,sei,146,1,534,130,-9,-9,211,989,2,1
140019,16,,sei,146,1,440,130,-9,-9,227,1147,3,1
140019,17,,sei,146,1,372,130,-9,-9,238,1396,3,1
140019,18,,sei,146,1,552,130,-9,-9,255,795,2,1
140019,19,,sei,146,1,466,130,-9,-9,286,1453,2,1
140019,20,,sei,146,1,381,130,-9,-9,295,1770,3,1
140019,21,,sei,146,1,437,130,-9,-9,297,1449,2,1
140019,22,,sei,146,1,606,130,-9,-9,326,1560,2,1
140019,23,,sei,146,1,525,130,-9,-9,338,1765,2,1
140020,1,,gki,20,1,86,130,126,87,319,80,2,1
140020,2,,gki,20,1,110,130,125,87,308,154,2,1
140020,3,,gki,20,1,81,130,-9,-9,316,309,3,1
140020,4,,gki,20,1,118,130,123,89,317,361,2,1
140020,5,,gki,20,1,111,130,-9,-9,318,575,2,1
140020,6,,gki,20,1,107,130,-9,-9,327,1136,2,1
140020,7,,gki,20,1,180,130,-9,-9,331,767,1,1
140020,8,,gki,20,1,104,130,126,87,343,431,2,1
140020,9,,gki,20,1,99,130,-9,-9,348,402,2,1
140020,10,,gki,20,1,180,130,133,81,361,284,1,1
140020,11,,gki,20,1,77,150,-9,-9,23,169,3,1
140020,12,,gki,20,1,101,130,-9,-9,18,299,2,1
140020,13,,gki,20,1,111,130,-9,-9,334,1105,2,1
140020,14,,gki,20,1,144,130,-9,-9,346,1183,2,1
140020,15,,gki,20,1,129,130,-9,-9,347,1070,2,1
140020,16,,gki,20,1,115,130,-9,-9,350,1036,2,1
140020,17,,gki,20,1,143,130,-9,-9,353,973,2,1
140020,18,,gki,20,1,138,130,-9,-9,378,656,2,1
140020,19,,gki,20,1,167,130,-9,-9,391,558,2,1
140020,20,,gki,20,1,73,130,-9,-9,11,490,3,1
140020,21,,gki,20,1,114,130,-9,-9,18,473,2,1
140020,22,,gki,20,1,112,130,-9,-9,362,1004,2,1
140020,23,,gki,20,1,140,130,-9,-9,373,1074,2,1
140020,24,,gki,20,1,127,130,-9,-9,377,1014,2,1
140020,25,,gki,20,1,112,130,-9,-9,390,890,2,1
140020,26,,gki,20,1,183,150,-9,-9,13,948,2,1
140020,27,,gki,20,1,107,130,-9,-9,394,1007,2,1
140020,28,,gki,20,1,113,130,-9,-9,392,1046,2,1
140020,29,,gki,20,1,106,130,-9,-9,28,1157,2,1
140020,30,,gki,20,1,148,130,-9,-9,44,1223,2,1
140020,31,,gki,20,1,102,130,-9,-9,57,1127,2,1
140020,32,,gki,20,1,102,130,-9,-9,67,1258,2,1
140020,33,,gki,20,1,123,130,-9,-9,35,978,2,1
140020,34,,gki,20,1,122,130,-9,-9,32,964,2,1
140020,35,,gki,20,1,100,130,-9,-9,69,1102,2,1
140020,36,,gki,20,1,129,130,-9,-9,82,1160,2,1
140020,37,,gki,20,1,104,130,-9,-9,76,1000,2,1
140020,38,,gki,20,1,124,130,-9,-9,70,907,2,1
140020,39,,gki,20,1,106,130,-9,-9,39,666,2,1
140020,40,,gki,20,1,103,130,-9,-9,35,626,2,1
140020,41,,gki,20,1,135,130,-9,-9,46,494,2,1
140020,42,,gki,20,1,126,130,-9,-9,69,654,2,1
140020,43,,gki,20,1,135,130,-9,-9,81,783,2,1
140020,44,,gki,20,1,136,130,-9,-9,103,1101,2,1
140020,45,,gki,20,1,106,150,-9,-9,68,438,2,1
140020,46,,gki,20,1,139,130,-9,-9,60,363,2,1
140020,47,,gki,20,1,140,130,-9,-9,46,335,2,1
140020,48,,gki,20,1,88,130,-9,-9,92,378,2,1
140020,49,,gki,20,1,105,130,-9,-9,97,417,2,1
140020,50,,gki,20,1,124,130,-9,-9,99,521,2,1
140020,51,,gki,20,1,113,130,-9,-9,107,756,2,1
140020,52,,gki,20,1,116,130,-9,-9,112,1079,2,1
140020,53,,gki,20,1,100,130,-9,-9,113,1108,2,1
140020,54,,gki,20,1,115,130,-9,-9,120,1250,2,1
140020,55,,gki,20,1,109,130,-9,-9,120,806,2,1
140020,56,,gki,20,1,71,130,-9,-9,180,221,3,1
140020,57,,gki,20,1,108,130,-9,-9,168,249,2,1
140020,58,,gki,20,1,80,130,-9,-9,150,371,3,1
140020,59,,gki,20,1,180,130,-9,-9,140,495,1,1
140020,60,,gki,20,1,86,130,-9,-9,139,537,3,1
140020,61,,gki,20,1,139,130,-9,-9,131,926,2,1
140020,62,,gki,20,1,113,130,-9,-9,139,1023,2,1
140020,63,,gki,20,1,127,130,-9,-9,143,814,2,1
140020,64,,gki,20,1,137,130,-9,-9,153,627,2,1
140020,65,,gki,20,1,79,130,-9,-9,156,561,4,1
140020,66,,gki,20,1,101,150,-9,-9,165,497,2,1
140020,67,,gki,20,1,86,130,-9,-9,189,406,2,1
140020,68,,gki,20,1,104,130,-9,-9,198,374,2,1
140020,69,,gki,20,1,143,130,-9,-9,204,350,2,1
140020,70,,gki,20,1,77,130,-9,-9,212,496,3,1
140020,71,,gki,20,1,89,130,-9,-9,189,557,3,1
140020,72,,gki,20,1,139,130,-9,-9,160,775,2,1
140020,73,,gki,20,1,141,150,-9,-9,165,983,2,1
140020,74,,gki,20,1,106,130,-9,-9,169,944,2,1
140020,75,,gki,20,1,130,150,-9,-9,186,730,2,1
140020,76,,gki,20,1,114,150,-9,-9,194,703,2,1
140020,77,,gki,20,1,143,130,-9,-9,198,692,2,1
140020,78,,gki,20,1,114,130,-9,-9,206,676,2,1
140020,79,,gki,20,1,151,130,-9,-9,191,885,2,1
140020,80,,gki,20,1,103,150,-9,-9,175,1048,2,1
140020,81,,gki,20,1,123,130,-9,-9,165,1256,2,1
140020,82,,gki,20,1,133,130,-9,-9,190,1156,2,1
140020,83,,gki,20,1,116,130,-9,-9,210,1010,2,1
140020,84,,gki,20,1,154,130,-9,-9,213,968,2,1
140020,85,,gki,20,1,125,130,-9,-9,235,1183,2,1
140020,86,,gki,20,1,116,130,-9,-9,239,1193,2,1
140020,87,,gki,20,1,135,130,-9,-9,262,1181,2,1
140020,88,,gki,20,1,105,130,-9,-9,233,967,2,1
140020,89,,gki,20,1,102,130,-9,-9,229,968,2,1
140020,90,,gki,20,1,121,130,-9,-9,244,835,2,1
140020,91,,gki,20,1,113,130,-9,-9,254,964,2,1
140020,92,,gki,20,1,100,130,-9,-9,256,987,2,1
140020,93,,gki,20,1,119,130,-9,-9,264,1007,2,1
140020,94,,gki,20,1,115,130,-9,-9,287,1228,2,1
140020,95,,gki,20,1,106,130,-9,-9,239,532,2,1
140020,96,,gki,20,1,131,130,-9,-9,254,601,2,1
140020,97,,gki,20,1,121,130,-9,-9,266,638,2,1
140020,98,,gki,20,1,105,130,-9,-9,271,702,2,1
140020,99,,gki,20,1,119,130,-9,-9,289,948,2,1
140020,100,,gki,20,1,114,130,-9,-9,285,1065,2,1
140020,101,,gki,20,1,124,130,-9,-9,304,1074,2,1
140020,102,,gki,20,1,103,150,-9,-9,294,788,2,1
140020,103,,gki,20,1,70,130,-9,-9,278,560,4,1
140020,104,,gki,20,1,146,130,-9,-9,273,489,2,1
140020,105,,gki,20,1,74,130,-9,-9,269,458,4,1
140020,106,,gki,20,1,98,130,-9,-9,252,369,2,1
140020,107,,gki,20,1,118,130,-9,-9,247,370,2,1
140020,108,,gki,20,1,102,130,-9,-9,242,369,2,1
140020,109,,gki,20,1,78,130,-9,-9,233,364,3,1
140020,110,,gki,20,1,100,130,-9,-9,225,351,2,1
140020,111,,gki,20,1,90,130,-9,-9,253,209,2,1
140020,112,,gki,20,1,94,130,-9,-9,269,240,2,1
140020,113,,gki,20,1,154,130,-9,-9,300,552,2,1
140020,114,,gki,20,1,121,130,-9,-9,310,954,2,1
140021,1,,gki,61,1,386,130,268,172,183,129,1,1
140021,2,,gki,61,1,272,130,256,181,161,786,2,1
140021,3,,gki,61,1,157,130,172,117,173,828,4,1
140021,4,,gki,61,1,394,130,-9,-9,165,1482,1,1
140021,5,,gki,61,1,406,130,245,135,193,1225,2,1
140021,6,,gfi,30,1,150,130,117,25,218,1049,-9,2
140021,7,,gfi,30,1,178,130,137,27,226,997,-9,2
140021,8,,gki,61,1,345,130,-9,-9,232,1143,2,1
140021,9,,gki,61,1,452,130,254,131,269,1695,2,1
140021,10,,sbi,61,1,338,130,258,118,251,972,2,1
140021,11,,gfi,30,1,173,130,122,51,262,697,-9,2
140021,12,,gki,61,1,372,130,-9,-9,182,822,2,1
140021,13,,vbe,19,1,72,130,78,29,298,252,-9,2
140021,14,,gki,61,1,344,130,265,187,323,555,1,1
140021,15,,gki,61,1,463,130,-9,-9,301,1700,1,1
140021,16,,gki,61,1,354,130,-9,-9,321,1416,2,1
140021,17,,gki,61,1,367,130,-9,-9,342,1015,2,1
140021,18,,gki,61,1,339,130,-9,-9,356,1406,2,1
140021,19,,gki,61,1,425,130,-9,-9,373,1461,1,1
140021,20,,rbu,30,1,234,130,146,21,379,939,-9,2
140021,21,,gki,61,1,399,130,-9,-9,13,1411,2,1
140021,22,,gki,61,1,319,130,-9,-9,46,1338,2,1
140021,23,,gki,61,1,312,130,-9,-9,68,1694,2,1
140021,24,,gki,61,1,288,130,-9,-9,59,704,3,1
140021,25,,gki,61,1,330,130,-9,-9,99,438,2,1
140022,1,,sei,46,1,233,130,-9,-9,13,342,2,1
140022,2,,sei,24,1,94,130,77,53,26,361,-9,2
140022,3,,vbe,24,1,119,130,97,45,58,797,-9,2
140022,4,,sbi,48,1,343,130,-9,-9,65,1040,2,1
140022,5,,sbi,48,1,318,130,227,134,71,874,2,1
140022,6,,as,48,1,378,130,232,120,92,1439,1,1
140022,7,,sbi,48,1,216,130,-9,-9,100,1215,3,1
140022,8,,sbi,48,1,214,130,-9,-9,94,933,3,1
140022,9,,sei,46,1,187,130,203,74,93,408,3,1
140022,10,,sbi,48,1,325,130,-9,-9,93,124,2,1
140022,11,,sbi,48,1,132,130,135,102,109,548,4,1
140022,12,,sbi,48,1,181,130,221,155,114,597,2,1
140022,13,,sbi,48,1,263,130,-9,-9,124,1156,3,1
140022,14,,sbi,48,1,219,130,-9,-9,145,1085,2,1
140022,15,,sbi,48,1,203,130,-9,-9,150,1234,3,1
140022,16,,sbi,48,1,260,130,-9,-9,162,1080,2,1
140022,17,,sei,46,1,236,130,202,121,171,1071,3,1
140022,18,,sbi,48,1,282,130,224,117,180,444,2,1
140022,19,,vbe,14,1,72,130,85,45,201,231,-9,2
140022,20,,sbi,48,1,226,130,198,119,208,383,3,1
140022,21,,sbi,48,1,289,130,-9,-9,228,1005,2,1
140022,22,,vbe,24,1,138,130,107,54,236,960,-9,2
140022,23,,sbi,48,1,289,130,-9,-9,268,792,2,1
140022,24,,sbi,48,1,262,130,-9,-9,273,1144,2,1
140022,25,,sbi,48,1,230,130,-9,-9,281,1109,3,1
140022,26,,sbi,48,1,328,130,-9,-9,283,1675,2,1
140022,27,,vbe,24,1,111,130,80,55,294,809,-9,2
140022,28,,sei,46,1,144,130,119,72,280,265,4,1
140022,29,,sei,46,1,135,130,-9,-9,312,542,4,1
140022,30,,sbi,48,1,344,130,-9,-9,313,616,2,1
140022,31,,sbi,48,1,293,130,-9,-9,314,1203,2,1
140022,32,,sei,46,1,279,130,188,79,338,1010,2,1
140022,33,,sbi,48,1,366,130,198,114,349,1499,2,1
140022,34,,sei,46,1,195,130,-9,-9,371,1142,4,1
140022,35,,sbi,48,1,198,130,-9,-9,361,659,3,1
140022,36,,sbi,48,1,246,130,-9,-9,377,728,2,1
140022,37,,sbi,48,1,261,130,-9,-9,381,842,2,1
140022,38,,vbe,24,1,86,130,84,47,393,339,-9,2
140022,39,,sbi,48,1,331,150,-9,-9,27,1084,2,1
140023,1,,ei,105,5,362,130,221,115,120,590,2,1
140023,2,,hbu,25,5,220,130,-9,-9,123,1205,4,1
140023,3,,sah,75,5,230,130,223,132,136,1212,3,1
140023,4,,hbu,35,5,127,130,137,61,151,513,4,1
140023,5,,ei,105,5,496,130,240,123,180,402,1,1
140023,6,,hbu,105,5,320,130,215,62,194,869,3,1
140023,7,,hbu,105,5,391,130,256,112,202,1451,1,1
140023,8,,hbu,105,5,465,130,259,90,229,1168,1,1
140023,9,,bah,85,5,449,130,272,146,241,1665,1,1
140023,10,,hbu,105,5,303,130,-9,-9,273,1096,3,1
140023,11,,hbu,105,5,326,130,-9,-9,257,819,2,1
140023,12,,ei,85,5,210,130,184,132,230,585,3,1
